Id,CreationDate,PostId,RelatedPostId,LinkTypeId
"808640","2013-01-17 12:36:59","33092","17551","1"
"808641","2013-01-17 12:36:59","33092","30414","1"
"810575","2013-01-18 16:26:29","33178","31738","1"
"812282","2013-01-19 17:17:22","33211","3237","1"
"812283","2013-01-19 17:17:22","33211","15835","1"
"813457","2013-01-20 14:28:46","33228","15558","1"
"813458","2013-01-20 14:28:46","33228","31374","1"
"815071","2013-01-21 09:42:00","33264","32877","1"
"815267","2013-01-21 12:45:32","33281","14688","1"
"815411","2013-01-21 13:17:11","33281","20583","1"
"815412","2013-01-21 13:17:11","33281","23882","1"
"815666","2013-01-21 14:33:55","33286","14267","1"
"816337","2013-01-21 21:55:10","33311","11774","1"
"816338","2013-01-21 21:55:10","33311","12674","1"
"817246","2013-01-22 09:48:23","33337","22712","1"
"817280","2013-01-22 10:19:22","33327","216","1"
"817845","2013-01-22 17:18:01","33371","31667","1"
"818714","2013-01-23 03:26:19","33392","31055","1"
"818715","2013-01-23 03:26:19","33392","15579","1"
"818716","2013-01-23 03:26:19","33392","4662","1"
"819308","2013-01-23 09:34:30","33402","24912","1"
"820749","2013-01-24 06:12:40","33415","3429","1"
"821022","2013-01-24 10:19:46","33455","28705","1"
"824938","2013-01-25 22:55:53","33567","24488","1"
"827069","2013-01-27 07:28:41","33618","33611","1"
"828164","2013-01-27 20:51:41","33634","7614","1"
"829553","2013-01-28 19:51:50","33689","1795","1"
"829554","2013-01-28 19:54:02","33689","7064","1"
"829555","2013-01-28 19:56:16","33689","2734","1"
"829559","2013-01-28 19:58:31","33689","2278","1"
"829561","2013-01-28 20:09:07","33689","12100","1"
"829782","2013-01-28 23:00:32","33705","691","1"
"830110","2013-01-29 07:19:13","33666","30590","1"
"830111","2013-01-29 07:21:51","33461","5493","1"
"830187","2013-01-29 08:48:48","33719","30756","1"
"830214","2013-01-29 09:03:32","33732","30666","1"
"830552","2013-01-29 16:03:16","33756","26702","1"
"831123","2013-01-30 07:23:32","33797","2648","1"
"831649","2013-01-30 14:46:00","33808","33605","1"
"831703","2013-01-30 15:38:40","33808","1795","1"
"834735","2013-01-31 10:02:35","33798","30504","1"
"844194","2013-02-01 13:49:05","33951","1878","1"
"845220","2013-02-02 14:19:06","33982","33783","1"
"847019","2013-02-03 10:57:14","34024","20403","1"
"847020","2013-02-03 10:57:14","34024","22221","1"
"847021","2013-02-03 10:57:14","34024","4067","1"
"847022","2013-02-03 10:57:14","34024","1351","1"
"848416","2013-02-04 09:33:13","20953","20924","1"
"849933","2013-02-05 19:20:48","34159","25871","1"
"850081","2013-02-06 00:36:25","34186","1944","1"
"850099","2013-02-06 01:23:00","34186","2065","1"
"850677","2013-02-06 17:27:26","34248","13273","1"
"850906","2013-02-07 01:17:20","216","34158","1"
"850907","2013-02-07 01:17:36","34158","216","1"
"851213","2013-02-07 09:48:08","34245","30833","1"
"851224","2013-02-07 10:39:14","34305","19864","1"
"851250","2013-02-07 10:47:50","34305","16539","1"
"851480","2013-02-07 15:30:33","34271","12756","1"
"851826","2013-02-08 01:58:57","34342","28615","1"
"852194","2013-02-08 10:12:56","34361","33600","1"
"852212","2013-02-08 10:23:10","34358","31503","1"
"852213","2013-02-08 10:23:10","34358","984","1"
"852278","2013-02-08 10:49:30","34361","33404","1"
"852572","2013-02-08 15:03:17","34391","24406","1"
"852608","2013-02-08 15:55:36","33404","34361","1"
"853783","2013-02-10 17:27:33","34358","5596","1"
"854397","2013-02-11 14:34:33","34504","7254","1"
"854450","2013-02-11 16:06:41","34486","31825","1"
"854701","2013-02-11 19:40:22","34523","19864","1"
"855480","2013-02-12 12:29:44","24215","24255","1"
"855621","2013-02-12 13:23:51","34584","9220","1"
"856607","2013-02-13 10:30:22","34158","30817","1"
"856726","2013-02-13 11:51:03","34650","19820","1"
"856851","2013-02-13 15:01:57","34665","13511","1"
"857324","2013-02-14 05:28:16","34705","24912","1"
"857452","2013-02-14 09:57:19","34716","29181","1"
"857507","2013-02-14 12:38:06","34716","29285","1"
"857603","2013-02-14 14:36:04","34738","34716","1"
"857639","2013-02-14 14:58:36","34738","16253","1"
"857640","2013-02-14 15:09:02","34742","1536","1"
"858424","2013-02-15 15:27:54","34786","2041","1"
"858735","2013-02-15 21:21:36","34821","9573","1"
"858736","2013-02-15 21:21:36","34821","1863","1"
"858737","2013-02-15 21:21:36","34821","4670","1"
"859077","2013-02-16 07:28:45","34827","32877","1"
"859171","2013-02-16 13:24:59","33311","23529","1"
"859291","2013-02-16 17:10:06","34819","34491","1"
"859292","2013-02-16 17:10:06","34819","6522","1"
"859293","2013-02-16 17:14:20","34563","23988","1"
"860055","2013-02-18 03:03:22","71","19592","3"
"860056","2013-02-18 03:03:22","484","20953","3"
"860057","2013-02-18 03:03:22","1202","28693","3"
"860058","2013-02-18 03:03:22","1488","21062","3"
"860059","2013-02-18 03:03:22","1678","1539","3"
"860060","2013-02-18 03:03:22","1911","74","3"
"860061","2013-02-18 03:03:22","2406","484","3"
"860062","2013-02-18 03:03:22","2501","4636","3"
"860063","2013-02-18 03:03:22","3038","2665","3"
"860064","2013-02-18 03:03:22","3082","3043","3"
"860065","2013-02-18 03:03:22","3281","2317","3"
"860066","2013-02-18 03:03:22","3340","37","3"
"860067","2013-02-18 03:03:22","3388","831","3"
"860068","2013-02-18 03:03:22","3394","3335","3"
"860069","2013-02-18 03:03:22","3511","74","3"
"860070","2013-02-18 03:03:22","3672","81","3"
"860071","2013-02-18 03:03:22","3841","135","3"
"860072","2013-02-18 03:03:22","3896","2855","3"
"860073","2013-02-18 03:03:22","4031","4775","3"
"860074","2013-02-18 03:03:22","4176","789","3"
"860075","2013-02-18 03:03:22","4308","4727","3"
"860076","2013-02-18 03:03:22","4584","21","3"
"860077","2013-02-18 03:03:22","5069","1318","3"
"860078","2013-02-18 03:03:22","5266","4567","3"
"860079","2013-02-18 03:03:22","5468","13674","3"
"860080","2013-02-18 03:03:22","5649","1646","3"
"860081","2013-02-18 03:03:22","5702","3542","3"
"860082","2013-02-18 03:03:22","5727","12756","3"
"860083","2013-02-18 03:03:22","5921","74","3"
"860084","2013-02-18 03:03:22","5952","74","3"
"860085","2013-02-18 03:03:22","6072","831","3"
"860086","2013-02-18 03:03:22","7297","3736","3"
"860087","2013-02-18 03:03:22","7331","1318","3"
"860088","2013-02-18 03:03:22","7487","334","3"
"860089","2013-02-18 03:03:22","7497","334","3"
"860090","2013-02-18 03:03:22","7570","1042","3"
"860091","2013-02-18 03:03:22","7604","11401","3"
"860092","2013-02-18 03:03:22","7803","1539","3"
"860093","2013-02-18 03:03:22","8071","2317","3"
"860094","2013-02-18 03:03:22","8183","81","3"
"860095","2013-02-18 03:03:22","8277","4298","3"
"860096","2013-02-18 03:03:22","8382","7","3"
"860098","2013-02-18 03:03:22","8987","2020","3"
"860099","2013-02-18 03:03:22","9059","8496","3"
"860100","2013-02-18 03:03:22","9200","8684","3"
"860101","2013-02-18 03:03:22","9262","216","3"
"860102","2013-02-18 03:03:22","9323","2472","3"
"860103","2013-02-18 03:03:22","9503","3117","3"
"860104","2013-02-18 03:03:22","9733","6929","3"
"860105","2013-02-18 03:03:22","10341","20663","3"
"860106","2013-02-18 03:03:22","10548","9814","3"
"860107","2013-02-18 03:03:22","11325","1382","3"
"860108","2013-02-18 03:03:22","11479","2536","3"
"860109","2013-02-18 03:03:22","11801","11800","3"
"860110","2013-02-18 03:03:22","11872","9544","3"
"860111","2013-02-18 03:03:22","12917","1318","3"
"860112","2013-02-18 03:03:22","13475","7174","3"
"860113","2013-02-18 03:03:22","13596","6849","3"
"860114","2013-02-18 03:03:22","13691","2980","3"
"860115","2013-02-18 03:03:22","13971","1080","3"
"860116","2013-02-18 03:03:22","13973","1773","3"
"860117","2013-02-18 03:03:22","14523","1232","3"
"860118","2013-02-18 03:03:22","14523","5119","3"
"860119","2013-02-18 03:03:22","14549","14534","3"
"860120","2013-02-18 03:03:22","14691","74","3"
"860121","2013-02-18 03:03:22","14876","9303","3"
"860122","2013-02-18 03:03:22","15122","74","3"
"860123","2013-02-18 03:03:22","15417","7219","3"
"860124","2013-02-18 03:03:22","15669","8868","3"
"860125","2013-02-18 03:03:22","15899","15919","3"
"860126","2013-02-18 03:03:22","16160","11020","3"
"860127","2013-02-18 03:03:22","16333","7174","3"
"860128","2013-02-18 03:03:22","16454","3841","3"
"860129","2013-02-18 03:03:22","16922","16935","3"
"860130","2013-02-18 03:03:22","16949","3454","3"
"860131","2013-02-18 03:03:22","16976","6216","3"
"860132","2013-02-18 03:03:22","17091","16409","3"
"860133","2013-02-18 03:03:22","17207","1737","3"
"860134","2013-02-18 03:03:22","17267","12084","3"
"860135","2013-02-18 03:03:22","17436","16130","3"
"860136","2013-02-18 03:03:22","17560","16496","3"
"860137","2013-02-18 03:03:22","17617","17423","3"
"860138","2013-02-18 03:03:22","17845","17836","3"
"860139","2013-02-18 03:03:22","18274","16715","3"
"860140","2013-02-18 03:03:22","18373","18212","3"
"860141","2013-02-18 03:03:22","18397","7801","3"
"860142","2013-02-18 03:03:22","18844","17491","3"
"860143","2013-02-18 03:03:22","19087","16643","3"
"860144","2013-02-18 03:03:22","19354","18751","3"
"860145","2013-02-18 03:03:22","19379","15898","3"
"860146","2013-02-18 03:03:22","19600","5211","3"
"860147","2013-02-18 03:03:22","19672","1403","3"
"860148","2013-02-18 03:03:22","19697","1795","3"
"860149","2013-02-18 03:03:22","19756","6093","3"
"860150","2013-02-18 03:03:22","19862","8207","3"
"860151","2013-02-18 03:03:22","19873","4439","3"
"860152","2013-02-18 03:03:22","19880","19879","3"
"860153","2013-02-18 03:03:22","19980","1072","3"
"860154","2013-02-18 03:03:22","20015","12073","3"
"860155","2013-02-18 03:03:22","20283","20280","3"
"860156","2013-02-18 03:03:22","20324","20302","3"
"860157","2013-02-18 03:03:22","20334","16666","3"
"860158","2013-02-18 03:03:22","20388","3117","3"
"860159","2013-02-18 03:03:22","20405","10312","3"
"860160","2013-02-18 03:03:22","20513","15770","3"
"860161","2013-02-18 03:03:22","20633","8377","3"
"860162","2013-02-18 03:03:22","20762","17082","3"
"860163","2013-02-18 03:03:22","20788","10039","3"
"860164","2013-02-18 03:03:22","20857","6133","3"
"860165","2013-02-18 03:03:22","20867","1072","3"
"860166","2013-02-18 03:03:22","21031","1389","3"
"860167","2013-02-18 03:03:22","21107","2825","3"
"860168","2013-02-18 03:03:22","21196","20735","3"
"860169","2013-02-18 03:03:22","21284","1060","3"
"860170","2013-02-18 03:03:22","21292","12357","3"
"860171","2013-02-18 03:03:22","21298","18011","3"
"860172","2013-02-18 03:03:22","21372","870","3"
"860173","2013-02-18 03:03:22","21538","12073","3"
"860174","2013-02-18 03:03:22","21542","3117","3"
"860175","2013-02-18 03:03:22","21784","20595","3"
"860176","2013-02-18 03:03:22","21806","1905","3"
"860177","2013-02-18 03:03:22","21808","19444","3"
"860178","2013-02-18 03:03:22","21845","8918","3"
"860179","2013-02-18 03:03:22","21845","14257","3"
"860180","2013-02-18 03:03:22","21878","5750","3"
"860181","2013-02-18 03:03:22","21960","13674","3"
"860182","2013-02-18 03:03:22","22097","24934","3"
"860183","2013-02-18 03:03:22","22162","3864","3"
"860184","2013-02-18 03:03:22","22175","16000","3"
"860185","2013-02-18 03:03:22","22409","3603","3"
"860186","2013-02-18 03:03:22","22682","3618","3"
"860187","2013-02-18 03:03:22","22800","22508","3"
"860188","2013-02-18 03:03:22","23039","3618","3"
"860189","2013-02-18 03:03:22","23156","20525","3"
"860190","2013-02-18 03:03:22","23301","16210","3"
"860191","2013-02-18 03:03:22","23315","5003","3"
"860192","2013-02-18 03:03:22","23733","8382","3"
"860193","2013-02-18 03:03:22","23906","1318","3"
"860194","2013-02-18 03:03:22","23981","1944","3"
"860195","2013-02-18 03:03:22","24212","22330","3"
"860196","2013-02-18 03:03:22","24222","23048","3"
"860197","2013-02-18 03:03:22","24323","18449","3"
"860198","2013-02-18 03:03:22","24497","571","3"
"860199","2013-02-18 03:03:22","24721","4348","3"
"860200","2013-02-18 03:03:22","24972","933","3"
"860201","2013-02-18 03:03:22","25033","3603","3"
"860202","2013-02-18 03:03:22","25165","15553","3"
"860203","2013-02-18 03:03:22","25180","840","3"
"860204","2013-02-18 03:03:22","25213","24945","3"
"860205","2013-02-18 03:03:22","25262","7","3"
"860206","2013-02-18 03:03:22","25360","20953","3"
"860207","2013-02-18 03:03:22","25478","6776","3"
"860208","2013-02-18 03:03:22","25500","10853","3"
"860209","2013-02-18 03:03:22","25725","7938","3"
"860210","2013-02-18 03:03:22","25804","15840","3"
"860211","2013-02-18 03:03:22","25807","25315","3"
"860212","2013-02-18 03:03:22","25830","4078","3"
"860213","2013-02-18 03:03:22","25882","5003","3"
"860214","2013-02-18 03:03:22","25937","3117","3"
"860215","2013-02-18 03:03:22","26065","6030","3"
"860216","2013-02-18 03:03:22","26205","25972","3"
"860217","2013-02-18 03:03:22","26301","3429","3"
"860218","2013-02-18 03:03:22","26316","15982","3"
"860219","2013-02-18 03:03:22","26380","19892","3"
"860220","2013-02-18 03:03:22","26640","20944","3"
"860221","2013-02-18 03:03:22","27764","7053","3"
"860222","2013-02-18 03:03:22","28239","12756","3"
"860223","2013-02-18 03:03:22","28244","30093","3"
"860224","2013-02-18 03:03:22","28519","4567","3"
"860225","2013-02-18 03:03:22","28519","5266","3"
"860226","2013-02-18 03:03:22","28559","28486","3"
"860227","2013-02-18 03:03:22","28670","970","3"
"860228","2013-02-18 03:03:22","28755","13055","3"
"860229","2013-02-18 03:03:22","29284","5003","3"
"860230","2013-02-18 03:03:22","29347","9220","3"
"860231","2013-02-18 03:03:22","29420","15919","3"
"860232","2013-02-18 03:03:22","29500","22945","3"
"860233","2013-02-18 03:03:22","29600","12629","3"
"860234","2013-02-18 03:03:22","29674","5003","3"
"860235","2013-02-18 03:03:22","29737","9731","3"
"860236","2013-02-18 03:03:22","29771","9247","3"
"860237","2013-02-18 03:03:22","30300","30197","3"
"860238","2013-02-18 03:03:22","30553","26014","3"
"860239","2013-02-18 03:03:22","30657","9220","3"
"860240","2013-02-18 03:03:22","30719","23266","3"
"860241","2013-02-18 03:03:22","30726","25275","3"
"860242","2013-02-18 03:03:22","30855","1795","3"
"860243","2013-02-18 03:03:22","31050","30535","3"
"860244","2013-02-18 03:03:22","31161","970","3"
"860245","2013-02-18 03:03:22","31227","4348","3"
"860246","2013-02-18 03:03:22","31366","12234","3"
"860247","2013-02-18 03:03:22","31709","9220","3"
"860248","2013-02-18 03:03:22","31814","31818","3"
"860249","2013-02-18 03:03:22","32885","16666","3"
"860250","2013-02-18 03:03:22","32900","9946","3"
"860251","2013-02-18 03:03:22","32912","16666","3"
"860252","2013-02-18 03:03:22","33286","14267","3"
"860253","2013-02-18 03:03:22","33415","3429","3"
"860254","2013-02-18 03:03:22","33797","2648","3"
"860255","2013-02-18 03:03:22","34342","5257","3"
"860256","2013-02-18 03:03:22","34391","24406","3"
"860257","2013-02-18 03:03:22","34489","118","3"
"860258","2013-02-18 03:03:22","34504","7254","3"
"860259","2013-02-18 03:03:22","34581","34565","3"
"860260","2013-02-18 03:03:22","34584","9220","3"
"860261","2013-02-18 03:03:22","34705","24912","3"
"860262","2013-02-18 03:03:22","34710","4947","3"
"860660","2013-02-18 15:10:09","34937","33275","1"
"861363","2013-02-19 09:42:26","34948","34965","1"
"861525","2013-02-19 10:44:54","34884","7909","1"
"861790","2013-02-19 14:40:25","35019","20953","1"
"861934","2013-02-19 16:21:26","35034","324","1"
"861935","2013-02-19 16:21:26","35034","31433","1"
"862031","2013-02-19 17:11:16","35040","13897","1"
"862039","2013-02-19 17:29:51","35040","13897","3"
"862110","2013-02-19 19:16:57","35051","35024","1"
"862149","2013-02-19 20:12:04","35047","34358","1"
"862155","2013-02-19 20:25:50","35047","34358","3"
"862772","2013-02-20 12:21:04","35092","1318","3"
"863143","2013-02-20 17:22:22","35126","35001","1"
"863908","2013-02-21 16:05:12","35210","9946","1"
"863965","2013-02-21 16:54:36","35072","396","1"
"864123","2013-02-21 19:52:44","35218","5113","1"
"864545","2013-02-22 07:52:22","35220","35215","1"
"864636","2013-02-22 08:55:40","35256","29959","3"
"864637","2013-02-22 08:56:21","35258","17472","1"
"864638","2013-02-22 08:56:21","35258","5003","1"
"864841","2013-02-22 15:09:36","35281","31526","1"
"864842","2013-02-22 15:09:36","35281","25295","1"
"865053","2013-02-22 18:40:50","35294","3241","1"
"865066","2013-02-22 18:50:06","35294","16846","1"
"865414","2013-02-23 01:21:09","35315","35313","3"
"866727","2013-02-24 18:32:21","35373","15982","1"
"866735","2013-02-24 19:19:58","34716","5529","1"
"866762","2013-02-24 19:42:50","35376","28817","1"
"866966","2013-02-24 22:45:26","35376","34491","3"
"867557","2013-02-25 15:52:16","35386","5493","3"
"867693","2013-02-25 17:01:29","35410","13030","1"
"867781","2013-02-25 17:55:22","35415","3299","1"
"867932","2013-02-25 21:20:03","35422","17176","1"
"867991","2013-02-26 00:48:07","35421","9798","1"
"868278","2013-02-26 06:59:12","35421","9798","3"
"868517","2013-02-26 08:03:51","35422","17176","3"
"868618","2013-02-26 08:47:18","35455","3618","1"
"868874","2013-02-26 12:24:11","35456","1318","1"
"869425","2013-02-26 18:06:27","35456","35210","1"
"869517","2013-02-26 20:23:51","35445","23247","1"
"869518","2013-02-26 20:23:51","35445","12944","1"
"869568","2013-02-26 21:27:30","35474","8873","1"
